loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], magADC[0], magADC[1], magADC[2], BaroAlt (cm), debug[0], debug[1], debug[2], debug[3]
474, 1035749,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,  -2,  -5, 1053, 569, 16338,  48,  48,  48,  48, -156,   4, -566, 48,  26, -11, 23619,   0
475, 1037921,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,   0,  -1, 1101, 493, 16392,  48,  48,  48,  48, -159,   9, -563, 41,  26, -11, 23415,   0
476, 1040094,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   9,   6,   0, 1043, 426, 16361,  48,  48,  48,  48, -159,   9, -563, 28,  26, -11, 23415,   0
477, 1042343,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   8,   4,   3, 1036, 625, 16396,  48,  48,  48,  48, -165,   8, -557, 26,  26, -11, 23470,   0
478, 1044319,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,  -5,   4, 1068, 633, 16381,  48,  48,  48,  48, -165,   8, -557, 20,  26, -11, 23470,   0
479, 1046445,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   8,   4,   3, 1040, 661, 16377,  48,  48,  48,  48, -165,   8, -557, 14,  26, -10, 23469,   0
480, 1048618,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   0,   6, 1071, 693, 16330,  48,  48,  48,  48, -148,  10, -554, -2,  26, -10, 23332,   0
481, 1050791,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -4, 1029, 617, 16229,  48,  48,  48,  48, -148,  10, -554, -42,  26, -10, 23332,   0
482, 1053132,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  11,  -3,  -3, 1027, 701, 16447,  48,  48,  48,  48, -163,   9, -553, -20,  27, -10, 23406,   0
483, 1055304,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,   7, 1087, 633, 16497,  48,  48,  48,  48, -163,   9, -553, 10,  27, -10, 23406,   0
484, 1057477,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,   3,   0, 1167, 576, 16512,  48,  48,  48,  48, -151,  13, -564, 39,  27, -10, 23187,   0
485, 1059649,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  11,   9, 949, 658, 16412,  48,  48,  48,  48, -151,  13, -564, 40,  27,  -9, 23187,   0
486, 1061755,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  10,   2,  -2, 1053, 550, 16513,  48,  48,  48,  48, -159,   7, -558, 65,  27,  -9, 23474,   0
487, 1063928,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   1,   1, 1096, 545, 16486,  48,  48,  48,  48, -159,   7, -558, 80,  27,  -9, 23474,   0
488, 1066101,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,  -4,   7, 1098, 681, 16517,  48,  48,  48,  48, -142,  14, -557, 100,  27,  -9, 23064,   0
489, 1068443,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,  -3,   1, 1123, 636, 16439,  48,  48,  48,  48, -142,  14, -557, 97,  27,  -9, 23064,   0
490, 1070615,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,   3,  -4, 1064, 629, 16458,  48,  48,  48,  48, -155,  17, -558, 100,  27,  -9, 23000,   0
491, 1072788,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4, 1064, 661, 16396,  48,  48,  48,  48, -155,  17, -558, 87,  27,  -9, 23000,   0
492, 1075031,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,   0,   5, 1027, 674, 16513,  48,  48,  48,  48, -160,   4, -568, 105,  27,  -8, 23615,   0
493, 1077133,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11,   4,   8, 1096, 561, 16517,  48,  48,  48,  48, -160,   4, -568, 122,  27,  -8, 23615,   0
494, 1079306,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   0,   7, 1036, 661, 16322,  48,  48,  48,  48, -160,   4, -568, 86,  27,  -8, 23615,   0
495, 1081479,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -15,  -2,  -5, 1093, 517, 16412,  48,  48,  48,  48, -161,   6, -551, 79,  27,  -8, 23545,   0
496, 1083821,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  -5,  -2, 1033, 613, 16385,  48,  48,  48,  48, -161,   6, -551, 66,  27,  -8, 23545,   0
497, 1085993,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,  10,   6, 921, 619, 16521,  48,  48,  48,  48, -161,   8, -553, 90,  27,  -8, 23469,   0
498, 1088167,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -13,   0, -10, 1001, 578, 16431,  48,  48,  48,  48, -161,   8, -553, 87,  27,  -8, 23469,   0
499, 1090415,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   8,  -5, 1147, 628, 16481,  48,  48,  48,  48, -158,  10, -545, 97,  27,  -8, 23339,   0
500, 1092383,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,   0,   3, 1066, 513, 16381,  48,  48,  48,  48, -158,  10, -545, 80,  27,  -8, 23339,   0
501, 1094517,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   3, -13, 1073, 529, 16431,  48,  48,  48,  48, -168,   9, -550, 79,  27,  -8, 23425,   0
502, 1096691,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   1,  -2, 1150, 464, 16322,  48,  48,  48,  48, -168,   9, -550, 50,  27,  -8, 23426,   0
503, 1098863,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,   8,  -1, 1049, 597, 16346,  48,  48,  48,  48, -151,   9, -557, 32,  27,  -7, 23382,   0
504, 1101205,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   4,  -3, 1107, 617, 16458,  48,  48,  48,  48, -151,   9, -557, 44,  27,  -7, 23382,   0
505, 1103377,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  13,   2, 1041, 546, 16423,  48,  48,  48,  48, -163,  10, -543, 47,  27,  -7, 23385,   0
506, 1105551,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -14,   4,  -4, 967, 467, 16467,  48,  48,  48,  48, -163,  10, -543, 59,  27,  -7, 23386,   0
507, 1107723,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   9,   0,   5, 1076, 573, 16466,  48,  48,  48,  48, -156,   6, -552, 70,  27,  -7, 23533,   0
508, 1109828,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,   4,   0, 1066, 462, 16486,  48,  48,  48,  48, -156,   6, -552, 84,  27,  -7, 23533,   0
509, 1112002,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,   0,   0, 1046, 557, 16209,  48,  48,  48,  48, -156,   6, -552, 26,  27,  -7, 23533,   0
510, 1114174,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,  -3,  -1, 1113, 501, 16423,  48,  48,  48,  48, -149,  14, -574, 31,  27,  -7, 23122,   0
511, 1116517,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1, 1086, 521, 16264,  48,  48,  48,  48, -149,  14, -574, -4,  27,  -7, 23123,   0
512, 1118689,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -2,  -1, 990, 502, 16439,  48,  48,  48,  48, -153,  14, -573, 8,  27,  -7, 23119,   0
513, 1120862,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,  -6,   5, 1045, 545, 16373,  48,  48,  48,  48, -153,  14, -573, 3,  27,  -7, 23119,   0
514, 1123104,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,  11,   0, 1043, 669, 16521,  48,  48,  48,  48, -152,   5, -557, 37,  27,  -7, 23562,   0
515, 1125206,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  12,   3,   6, 1090, 457, 16458,  48,  48,  48,  48, -152,   5, -557, 49,  27,  -7, 23562,   0
516, 1127379,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,   1,  -3, 1002, 486, 16439,  48,  48,  48,  48, -159,   1, -556, 54,  27,  -7, 23768,   0
517, 1129552,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,  11,  -3, 1022, 530, 16443,  48,  48,  48,  48, -159,   1, -556, 60,  27,  -7, 23768,   0
518, 1131894,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  10,   3,  16, 989, 606, 16381,  48,  48,  48,  48, -160,   9, -561, 49,  27,  -7, 23421,   0
519, 1134066,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,  -6,  -5, 1044, 633, 16478,  48,  48,  48,  48, -160,   9, -561, 64,  27,  -6, 23421,   0
520, 1136239,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  11,   2, -10, 922, 543, 16498,  48,  48,  48,  48, -148,  13, -566, 82,  27,  -6, 23167,   0
521, 1138488,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   9,  -7,   5, 993, 586, 16428,  48,  48,  48,  48, -148,  13, -566, 80,  27,  -6, 23167,   0
522, 1140465,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,  -2,  -6, 952, 702, 16408,  48,  48,  48,  48, -165,  13, -559, 73,  27,  -6, 23256,   0
523, 1142590,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,   1,   5, 1111, 637, 16501,  48,  48,  48,  48, -165,  13, -559, 90,  27,  -6, 23256,   0
524, 1144763,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,  -7,  -1, 981, 634, 16490,  48,  48,  48,  48, -165,  13, -559, 102,  27,  -6, 23255,   0
525, 1146935,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,   2,   7, 1045, 609, 16400,  48,  48,  48,  48, -165,  13, -559, 90,  27,  -6, 23255,   0
526, 1149278,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,   1, -18, 1071, 669, 16459,  48,  48,  48,  48, -165,  13, -559, 94,  27,  -5, 23255,   0
527, 1151450,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,   6,  13, 996, 702, 16443,  48,  48,  48,  48, -154,   5, -546, 94,  28,  -5, 23571,   0
528, 1153623,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   6,  -1, 1002, 534, 16470,  48,  48,  48,  48, -154,   5, -546, 100,  27,  -5, 23571,   0
529, 1155796,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  10, 1160, 584, 16376,  48,  48,  48,  48, -164,   8, -552, 82,  27,  -5, 23454,   0
530, 1157902,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   1,  -9, 1117, 580, 16268,  48,  48,  48,  48, -164,   8, -552, 39,  27,  -5, 23454,   0
531, 1160074,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,   3,   0, 1037, 562, 16536,  48,  48,  48,  48, -145,   9, -564, 70,  27,  -5, 23343,   0
532, 1162247,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9, -15,  -4, 1081, 561, 16404,  48,  48,  48,  48, -145,   9, -564, 64,  27,  -5, 23343,   0
533, 1164590,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -10,  -6,   7, 1041, 609, 16369,  48,  48,  48,  48, -160,  13, -560, 49,  27,  -5, 23210,   0
534, 1166761,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   3,   0, 1153, 536, 16306,  48,  48,  48,  48, -160,  13, -560, 21,  27,  -5, 23210,   0
535, 1168934,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,  -5,  -2, 1101, 529, 16404,  48,  48,  48,  48, -154,  14, -540, 22,  27,  -5, 23145,   0
536, 1171178,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -13,   1,   6, 1219, 563, 16446,  48,  48,  48,  48, -154,  14, -540, 33,  27,  -5, 23145,   0
537, 1173280,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11,  -2,   2, 1082, 453, 16404,  48,  48,  48,  48, -165,  11, -554, 32,  27,  -5, 23315,   0
538, 1175453,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,   9,   5, 1219, 595, 16259,  48,  48,  48,  48, -165,  11, -554, -5,  27,  -4, 23315,   0
539, 1177626,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,   7, -16, 1172, 536, 16372,  48,  48,  48,  48, -151,  11, -551, -8,  27,  -4, 23251,   0
540, 1179968,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,   3,   7, 1034, 506, 16357,  48,  48,  48,  48, -151,  11, -551, -14,  27,  -4, 23252,   0
541, 1182141,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,   0,   3, 1085, 525, 16373,  48,  48,  48,  48, -151,  11, -551, -16,  27,  -4, 23252,   0
542, 1184313,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   2, 1057, 561, 16451,  48,  48,  48,  48, -144,  12, -566, 2,  27,  -4, 23172,   0
543, 1186562,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   6,   5, 882, 576, 16475,  48,  48,  48,  48, -144,  12, -566, 24,  27,  -4, 23172,   0
544, 1188530,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,  -1,   2, 1035, 482, 16283,  48,  48,  48,  48, -151,  11, -575, -5,  27,  -4, 23279,   0
545, 1190664,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   7,  -7, 966, 539, 16397,  48,  48,  48,  48, -151,  11, -575, -2,  27,  -4, 23280,   0
546, 1192837,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,   9,   2, 1021, 546, 16443,  48,  48,  48,  48, -155,  15, -565, 11,  27,  -4, 23081,   0
547, 1195009,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11,  -8, 1133, 465, 16388,  48,  48,  48,  48, -155,  15, -565, 10,  27,  -4, 23082,   0
548, 1197352,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,  -2, 1093, 513, 16552,  48,  48,  48,  48, -155,   5, -564, 50,  27,  -4, 23571,   0
549, 1199524,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,   7,  -5, 1058, 498, 16435,  48,  48,  48,  48, -155,   5, -564, 54,  27,  -4, 23571,   0
550, 1201698,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,  10,   1, 1046, 498, 16353,  48,  48,  48,  48, -153,  13, -550, 37,  27,  -4, 23188,   0
551, 1203869,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  10,   1,   4, 1105, 485, 16450,  48,  48,  48,  48, -153,  13, -550, 47,  27,  -4, 23188,   0
552, 1205975,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,   3, 891, 547, 16358,  48,  48,  48,  48, -158,  12, -555, 33,  27,  -4, 23242,   0
553, 1208148,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   9,  -8, 1009, 538, 16509,  48,  48,  48,  48, -158,  12, -555, 58,  27,  -4, 23242,   0
554, 1210321,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,   3,   6, 961, 619, 16494,  48,  48,  48,  48, -145,   4, -557, 76,  27,  -4, 23603,   0
555, 1212664,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,  -6,   2, 1005, 582, 16365,  48,  48,  48,  48, -145,   4, -557, 59,  27,  -4, 23603,   0
556, 1214836,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   8,  -4,   0, 1045, 526, 16501,  48,  48,  48,  48, -145,   4, -557, 79,  27,  -4, 23603,   0
557, 1217009,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   9,   1,  10, 1063, 665, 16447,  48,  48,  48,  48, -159,   1, -553, 82,  27,  -3, 23777,   0
558, 1219252,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  13,   0,   2, 970, 590, 16377,  48,  48,  48,  48, -159,   1, -553, 67,  27,  -3, 23776,   0
559, 1221353,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,  -8,  -3, 1000, 626, 16575,  48,  48,  48,  48, -154,   6, -576, 104,  27,  -3, 23535,   0
560, 1223526,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  11, -11,   0, 1108, 573, 16540,  48,  48,  48,  48, -154,   6, -576, 127,  27,  -3, 23535,   0
561, 1225699,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   8,   0,  -8, 1028, 630, 16579,  48,  48,  48,  48, -158,  13, -570, 156,  27,  -3, 23198,   0
562, 1228041,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   3,  14, 1095, 677, 16482,  48,  48,  48,  48, -158,  13, -570, 156,  27,  -3, 23198,   0
563, 1230213,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,   1,  -5, 1142, 708, 16509,  48,  48,  48,  48, -165,  14, -549, 162,  27,  -3, 23191,   0
564, 1232386,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -5,  -5, 1072, 609, 16400,  48,  48,  48,  48, -165,  14, -549, 141,  27,  -3, 23191,   0
565, 1234635,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -14,  -3,  -1, 946, 575, 16397,  48,  48,  48,  48, -164,   4, -556, 121,  27,  -3, 23652,   0
566, 1236612,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,   5,  11, 1025, 602, 16396,  48,  48,  48,  48, -164,   4, -556, 105,  27,  -2, 23652,   0
567, 1238737,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,  -6,   3, 1088, 593, 16404,  48,  48,  48,  48, -139,   8, -570, 93,  27,  -2, 23384,   0
568, 1240910,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6, -11,  -6, 1208, 723, 16571,  48,  48,  48,  48, -139,   8, -570, 125,  28,  -2, 23384,   0
569, 1243083,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   4,  14, 1045, 553, 16353,  48,  48,  48,  48, -153,   7, -575, 97,  28,  -2, 23457,   0
570, 1245426,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -5,  -6, 1045, 589, 16381,  48,  48,  48,  48, -153,   7, -575, 80,  28,  -2, 23457,   0
571, 1247597,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11,  -5,   5, 1096, 585, 16451,  48,  48,  48,  48, -151,  13, -577, 84,  28,  -2, 23148,   0
572, 1249770,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,   2,   1, 1127, 624, 16450,  48,  48,  48,  48, -151,  13, -577, 87,  28,  -2, 23148,   0
573, 1251943,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,  10,  -1, 1073, 621, 16279,  48,  48,  48,  48, -151,  13, -577, 46,  28,  -2, 23148,   0
574, 1254048,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   6, -12, 1057, 561, 16474,  48,  48,  48,  48, -154,  12, -585, 61,  28,  -2, 23233,   0
575, 1256221,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  13,  -4, 1086, 485, 16384,  48,  48,  48,  48, -154,  12, -585, 51,  28,  -2, 23233,   0
576, 1258394,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -13,  -3,   2, 1063, 653, 16501,  48,  48,  48,  48, -165,  15, -566, 72,  28,  -1, 23169,   0
577, 1260736,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  12,  12, 1055, 693, 16435,  48,  48,  48,  48, -165,  15, -566, 73,  28,  -1, 23168,   0
578, 1262908,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   5,   6, 1045, 550, 16552,  48,  48,  48,  48, -152,  13, -567, 103,  28,  -1, 23157,   0
579, 1265081,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -15,  -5,  -2, 1054, 446, 16497,  48,  48,  48,  48, -152,  13, -567, 115,  28,  -1, 23157,   0
580, 1267324,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,  10,   0, 1026, 478, 16513,  48,  48,  48,  48, -158,  16, -561, 129,  28,  -1, 23058,   0
581, 1269426,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   8,  13, 1140, 528, 16404,  48,  48,  48,  48, -158,  16, -561, 113,  27,  -1, 23059,   0
582, 1271599,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,   5, 1141, 540, 16326,  48,  48,  48,  48, -160,  13, -559, 80,  27,  -1, 23215,   0
