loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], magADC[0], magADC[1], magADC[2], BaroAlt (cm), debug[0], debug[1], debug[2], debug[3]
6696, 14688338,   0,   0,   2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1433,   0,   0,   0, 658, -282, -282, -79, -3832, -166, 24085, 658, 658, 658, 658, -203,  -1, -610, 1404, 11765, 11634, 12032, 11901
6697, 14690420,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1433,   0,   0,   0, 658, 317, 317,   0, 8775, -772, 4954, 658, 658, 658, 658, -196,  -3, -599, -1827, 11738, 11676, 11826, 12048
6698, 14692697,   0,   0,  -2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1435,   0,   0,   0, 661, -226, -226,  78, -7116, 5081, 3838, 661, 661, 661, 661, -196,  -3, -599, -4577, 11789, 11573, 11798, 11931
6699, 14694729,   0,   0,   3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1435,   0,   0,   0, 661,  34,  34, -95, 5174, 579, 29968, 661, 661, 661, 661, -197, -12, -589, -507, 11806, 11578, 11729, 11975
6700, 14696907,   0,   0,  -4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1435,   0,   0,   0, 661, 195, 195, 141, -1518, -742, 1466, 661, 661, 661, 661, -197, -12, -589, -4202, 11752, 11428, 12013, 11807
6701, 14699211,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1432,   0,   0,   0, 657, -240, -240,   3, -10012, 4639, 4305, 657, 657, 657, 657, -182,   7, -592, -6439, 11936, 11492, 11462, 11578
6702, 14701243,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1432,   0,   0,   0, 657, 264, 264, -24, 12979, -615, 29933, 657, 657, 657, 657, -182,   7, -592, -2204, 11834, 11532, 11841, 11880
6703, 14703730,   0,   0,  -4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1431,   0,   0,   0, 655,   0,   0, 137, -9377, 3841, 4313, 655, 655, 655, 655, -177,  -4, -612, -4762, 12090, 11432, 11744, 11917
6704, 14705795,   0,   0,   1,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1431,   0,   0,   0, 655, -94, -94, -29, 7116, 1553, 29960, 655, 655, 655, 655, -177,  -4, -612, -678, 11986, 11455, 11892, 11868
6705, 14708055,   0,   0,  -2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1432,   0,   0,   0, 657, 259, 259,  61, 16068, -6011, 21208, 657, 657, 657, 657, -194,  -2, -607, 362, 11986, 11455, 11892, 11868
6706, 14710112,   0,   0,  -2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1432,   0,   0,   0, 657, -248, -248,  67, -13555, 4933, 2056, 657, 657, 657, 657, -194,  -2, -607, -3094, 11850, 11617, 11663, 11598
6707, 14712423,   0,   0,   4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1431,   0,   0,   0, 655,  10,  10, -140, 15312, -2760, 29921, 655, 655, 655, 655, -206,   3, -597, 569, 11907, 11631, 11887, 11886
6708, 14714526,   0,   0,  -5,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1431,   0,   0,   0, 655, 115, 115, 167, 11170, -5904, 18303, 655, 655, 655, 655, -206,   3, -597, 749, 11845, 11754, 12151, 11798
6709, 14716771,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1431,   0,   0,   0, 655, -334, -334,   5, -12890, 8320, 13036, 655, 655, 655, 655, -200, -10, -601, 40, 12137, 11754, 12130, 11632
6710, 14718805,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1431,   0,   0,   0, 655,  80,  80,  27, 16135, -9626, 22562, 655, 655, 655, 655, -200, -10, -601, 1274, 11880, 11618, 11761, 11897
6711, 14721158,   0,   0,  -5,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1431,   0,   0,   0, 655, -14, -14, 147, -14010, 8313, 494, 655, 655, 655, 655, -200, -10, -601, -2672, 12127, 11651, 11857, 11984
6712, 14723460,   0,   0,   6,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1432,   0,   0,   0, 657,  38,  38, -175, -3632, 7861, 25590, 657, 657, 657, 657, -205,  -2, -586, 199, 11877, 11603, 11930, 11713
6713, 14725495,   0,   0,  -4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1432,   0,   0,   0, 657,  58,  58, 129, 9074, -3664, 17221, 657, 657, 657, 657, -205,  -2, -586, 213, 11736, 11646, 12100, 11761
6714, 14727807,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1429,   0,   0,   0, 653, -193, -193, -25, -10501, 8128, 18185, 653, 653, 653, 653, -194,  -6, -594, 859, 11890, 11544, 11868, 11837
6715, 14729903,   0,   0,   3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1429,   0,   0,   0, 653,  89,  89, -103, 6757, -2920, 29957, 653, 653, 653, 653, -194,  -6, -594, 4029, 11799, 11511, 11713, 11802
6716, 14732159,   0,   0,  -4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1428,   0,   0,   0, 651,  74,  74, 142, -755, 1818, -2195, 651, 651, 651, 651, -189, -13, -593, -1263, 11931, 11557, 12008, 11731
6717, 14734189,   0,   0,   4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1428,   0,   0,   0, 651,  82,  82, -120, 1392, 7196, 29991, 651, 651, 651, 651, -189, -13, -593, 2434, 11873, 11459, 11898, 11688
6718, 14736666,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1428,   0,   0,   0, 651,  38,  38,  26, 5435, -637, 13874, 651, 651, 651, 651, -200,  -4, -594, 1338, 11600, 11618, 11762, 11854
6719, 14738747,   0,   0,  -1,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1428,   0,   0,   0, 651, -198, -198,  52, -9718, 8426, 199, 651, 651, 651, 651, -200,  -4, -594, -2731, 11887, 11690, 11582, 11827
6720, 14740849,   0,   0,   4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1428,   0,   0,   0, 651, 220, 220, -121, 8765, -6553, 29945, 651, 651, 651, 651, -199,  10, -598, 906, 11887, 11690, 11582, 11827
6721, 14743189,   0,   0,  -3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1428,   0,   0,   0, 651,  70,  70,  99, -2139, 6854, -449, 651, 651, 651, 651, -199,  10, -598, -3376, 11838, 11694, 11620, 11859
6722, 14745292,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1428,   0,   0,   0, 651, -36, -36, -18, -14180, 11483, 3213, 651, 651, 651, 651, -195,  -7, -587, -5841, 11862, 11598, 11651, 11889
6723, 14747528,   0,   0,   3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1428,   0,   0,   0, 651, 180, 180, -94, 13304, -10724, 29921, 651, 651, 651, 651, -195,  -7, -587, -1866, 12078, 11548, 11721, 11961
6724, 14749549,   0,   0,  -5,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1428,   0,   0,   0, 651, -141, -141, 155, -9619, 11423, 595, 651, 651, 651, 651, -195,  -2, -613, -5284, 12078, 11548, 11721, 11961
6725, 14752062,   0,   0,   4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1429,   0,   0,   0, 653, 115, 115, -134, -8228, 8028, 11495, 653, 653, 653, 653, -195,  -2, -613, -5488, 11982, 11667, 11783, 11744
6726, 14754127,   0,   0,  -1,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1429,   0,   0,   0, 653,   4,   4,  29, 13170, -8243, 23681, 653, 653, 653, 653, -195,  -2, -613, -3119, 11950, 11570, 11947, 11751
6727, 14756400,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1428,   0,   0,   0, 651, -67, -67,   1, -14906, 9186, 3922, 651, 651, 651, 651, -188,   9, -595, -5455, 12128, 11596, 11662, 11895
6728, 14758430,   0,   0,   2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1428,   0,   0,   0, 651, 163, 163, -75, 12253, -8604, 29928, 651, 651, 651, 651, -188,   9, -595, -1506, 11857, 11509, 11665, 11922
6729, 14760740,   0,   0,  -4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1425,   0,   0,   0, 647, -55, -55, 116, 10790, -2503, 11266, 647, 647, 647, 647, -192,  -1, -610, -2769, 11971, 11443, 11608, 11869
6730, 14762778,   0,   0,   2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1425,   0,   0,   0, 647,  37,  37, -75, -7686, 5291, 14840, 647, 647, 647, 647, -192,  -1, -610, -2562, 12050, 11478, 11648, 12017
6731, 14765261,   0,   0,   4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1427,   0,   0,   0, 650, -55, -55, -128, 11261, -7097, 19893, 650, 650, 650, 650, -200,  -8, -588, -1553, 11793, 11433, 11720, 11901
6732, 14767338,   0,   0,  -2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1427,   0,   0,   0, 650, -43, -43,  78, -13047, 7821, 3333, 650, 650, 650, 650, -200,  -8, -588, -4327, 11868, 11455, 11885, 11647
6733, 14769473,   0,   0,   3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1427,   0,   0,   0, 650, 102, 102, -104, -5136, -1836, 22089, 650, 650, 650, 650, -196, -13, -598, -2188, 11832, 11370, 12022, 11700
6734, 14771779,   0,   0,  -2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1428,   0,   0,   0, 651, -160, -160,  72, 11124, 686, 12493, 651, 651, 651, 651, -196, -13, -598, -2996, 11901, 11530, 11764, 11377
6735, 14773780,   0,   0,   1,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1428,   0,   0,   0, 651, -39, -39, -40, -8226, 1932, 16959, 651, 651, 651, 651, -204,   5, -579, -2260, 11901, 11530, 11764, 11377
6736, 14776098,   0,   0,   6,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1428,   0,   0,   0, 651,  63,  63, -182, 2882, -2703, 29974, 651, 651, 651, 651, -204,   5, -579, 1429, 11901, 11530, 11764, 11377
6737, 14778161,   0,   0,  -4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1428,   0,   0,   0, 651, -94, -94, 121, 2408, 6988, 7324, 651, 651, 651, 651, -187,  -3, -590, -1026, 11763, 11506, 11879, 11651
6738, 14780639,   0,   0,   1,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1433,   0,   0,   0, 658,  47,  47, -34, -5280, -2346, 24867, 658, 658, 658, 658, -187,  -3, -590, 1303, 11858, 11595, 11756, 11603
6739, 14782718,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1433,   0,   0,   0, 658, -119, -119,  -5, 11389, 1324, 11769, 658, 658, 658, 658, -198,  -7, -595, -219, 11869, 11585, 11599, 11826
6740, 14784996,   0,   0,  -2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1432,   0,   0,   0, 657, -53, -53,  78, -1817, 11299, 6969, 657, 657, 657, 657, -198,  -7, -595, -2384, 11934, 11699, 11866, 11899
6741, 14787025,   0,   0,   5,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1432,   0,   0,   0, 657, 235, 235, -167, 3257, -3543, 28837, 657, 657, 657, 657, -195,  -1, -591, 1013, 11894, 11756, 11912, 11802
6742, 14789338,   0,   0,  -1,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1431,   0,   0,   0, 655, -72, -72,  49, 1829, 8827, 10577, 655, 655, 655, 655, -195,  -1, -591, -518, 11860, 11600, 11689, 11830
6743, 14791440,   0,   0,  -2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1431,   0,   0,   0, 655, 193, 193,  60, -16115, 5940, 7550, 655, 655, 655, 655, -202,  -1, -599, -2349, 11972, 11473, 11916, 11900
6744, 14793684,   0,   0,   2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1432,   0,   0,   0, 657, 153, 153, -69, 13993, -4927, 21338, 657, 657, 657, 657, -202,  -1, -599, -1036, 11826, 11488, 11768, 11862
6745, 14795718,   0,   0,  -4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1432,   0,   0,   0, 657, -128, -128, 137, -5664, 10945, 11129, 657, 657, 657, 657, -202,  -1, -599, -1964, 11778, 11473, 11819, 11751
6746, 14798208,   0,   0,   2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1427,   0,   0,   0, 650, 195, 195, -70, -17838, 766, 10988, 650, 650, 650, 650, -201,   0, -583, -2755, 11782, 11488, 11796, 11714
6747, 14800276,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1427,   0,   0,   0, 650, -174, -174,  25, 17046, -927, 25165, 650, 650, 650, 650, -201,   0, -583, -404, 11804, 11436, 11651, 11862
6748, 14802413,   0,   0,  -4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1427,   0,   0,   0, 650, -30, -30, 129, -19848, 1508, 10005, 650, 650, 650, 650, -194, -10, -591, -1642, 11851, 11730, 11987, 11890
6749, 14804724,   0,   0,   2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1428,   0,   0,   0, 651, 258, 258, -65, 17300, -1836, 21362, 651, 651, 651, 651, -194, -10, -591, -438, 12011, 11591, 11972, 11859
6750, 14806822,   0,   0,  -2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1428,   0,   0,   0, 651, -174, -174,  60, 20055, 1303, 19218, 651, 651, 651, 651, -201,   0, -608, 45, 11919, 11545, 11787, 11829
6751, 14809070,   0,   0,  -1,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1426,   0,   0,   0, 649,  89,  89,  53, -19175, 1843, 9730, 649, 649, 649, 649, -201,   0, -608, -1338, 11869, 11666, 11785, 11819
6752, 14811102,   0,   0,   1,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1426,   0,   0,   0, 649, -208, -208, -36, 20326, 1161, 28056, 649, 649, 649, 649, -208,  -1, -586, 1510, 11933, 11513, 11886, 11897
6753, 14813542,   0,   0,  -6,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1423,   0,   0,   0, 645, -293, -293, 195, 6950, 2467, 20182, 645, 645, 645, 645, -208,  -1, -586, 2156, 11933, 11513, 11886, 11897
6754, 14815633,   0,   0,   3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1423,   0,   0,   0, 645, 256, 256, -101, -8708, -1988, 9207, 645, 645, 645, 645, -201, -18, -579, 99, 11933, 11513, 11886, 11897
6755, 14817932,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1424,   0,   0,   0, 646, -109, -109, -19, 17107, 938, 20522, 646, 646, 646, 646, -201, -18, -579, 873, 11774, 11280, 11700, 11881
6756, 14819945,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1424,   0,   0,   0, 646, 180, 180,  13, -14518, 3759, 9494, 646, 646, 646, 646, -202,  -7, -581, -740, 11774, 11280, 11700, 11881
6757, 14822200,   0,   0,   3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1424,   0,   0,   0, 646,  98,  98, -89, 6782, 1327, 20317, 646, 646, 646, 646, -202,  -7, -581, 270, 11721, 11257, 11450, 11836
6758, 14824446,   0,   0,  -5,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1421,   0,   0,   0, 642, -167, -167, 152, -1713, 3691, 18543, 642, 642, 642, 642, -205,  -4, -597, 840, 11588, 11398, 11635, 11985
6759, 14826482,   0,   0,   3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1421,   0,   0,   0, 642, 195, 195, -96, 1100, 1082, 15027, 642, 642, 642, 642, -205,  -4, -597, 354, 11621, 11520, 11816, 11910
6760, 14828981,   0,   0,   3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1420,   0,   0,   0, 641, -110, -110, -97, 21350, -1843, 25204, 641, 641, 641, 641, -198,   9, -594, 2166, 11672, 11409, 12042, 11927
6761, 14831045,   0,   0,  -2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1420,   0,   0,   0, 641,  85,  85,  73, -18155, 682, 7083, 641, 641, 641, 641, -198,   9, -594, -247, 11767, 11524, 11731, 11694
6762, 14833310,   0,   0,   3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1420,   0,   0,   0, 641, 103, 103, -115, 12350, 914, 23604, 641, 641, 641, 641, -198,   9, -594, 1428, 11880, 11581, 11747, 11815
6763, 14835353,   0,   0,  -3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1420,   0,   0,   0, 641, -183, -183, 103, -9368, 2282, 13809, 641, 641, 641, 641, -190,  -2, -594, 719, 11896, 11542, 11465, 11735
6764, 14837661,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1421,   0,   0,   0, 642,  67,  67,   8, -21386, -630, 2376, 642, 642, 642, 642, -190,  -2, -594, -2634, 11821, 11398, 11485, 11748
6765, 14839692,   0,   0,   4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1421,   0,   0,   0, 642, -348, -348, -120, 23600, -2038, 25906, 642, 642, 642, 642, -177,   0, -597, -217, 11737, 11369, 11568, 11713
6766, 14842169,   0,   0,  -3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1420,   0,   0,   0, 641, -72, -72, 108, 13730, 4988, 28248, 641, 641, 641, 641, -177,   0, -597, 2668, 11849, 11589, 11370, 11702
6767, 14844225,   0,   0,   3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1420,   0,   0,   0, 641, 158, 158, -100, -16111, -711, 7610, 641, 641, 641, 641, -196,   2, -588, 256, 11849, 11589, 11370, 11702
6768, 14846390,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1420,   0,   0,   0, 641, -306, -306,  27, 23406, 1531, 25697, 641, 641, 641, 641, -196,   2, -588, 2234, 11826, 11488, 11550, 11797
6769, 14848690,   0,   0,  -1,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1420,   0,   0,   0, 641,  53,  53,  48, -18189, -2745, 3010, 641, 641, 641, 641, -203,   0, -581, -1275, 11778, 11289, 11768, 11671
6770, 14850736,   0,   0,   3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1420,   0,   0,   0, 641, -286, -286, -116, 23678, -1565, 25661, 641, 641, 641, 641, -203,   0, -581, 885, 11743, 11504, 11491, 11869
6771, 14853041,   0,   0,  -4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1424,   0,   0,   0, 646, -139, -139, 142, 8398, 6207, 23868, 646, 646, 646, 646, -189,   1, -573, 2594, 11711, 11404, 11551, 11772
6772, 14855077,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1424,   0,   0,   0, 646, 213, 213, -23, -12650, -1427, 9804, 646, 646, 646, 646, -189,   1, -573, 683, 11566, 11542, 11648, 11760
6773, 14857551,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1420,   0,   0,   0, 641, -304, -304, -26, 13026, -1517, 22700, 641, 641, 641, 641, -184,  -6, -593, 1952, 11814, 11343, 11507, 11737
6774, 14859631,   0,   0,  -3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1420,   0,   0,   0, 641,  35,  35,  97, -5652, 2790, 10152, 641, 641, 641, 641, -184,  -6, -593, 186, 11735, 11407, 11734, 11829
6775, 14861902,   0,   0,   3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1419,   0,   0,   0, 640, -29, -29, -98, 4293, 1389, 22145, 640, 640, 640, 640, -180,  -7, -598, 1558, 11788, 11428, 11592, 11799
6776, 14863941,   0,   0,  -3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1419,   0,   0,   0, 640,  -2,  -2, 114, 2137, 1984, 15930, 640, 640, 640, 640, -180,  -7, -598, 1189, 11687, 11628, 11701, 11576
6777, 14866252,   0,   0,  -4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1417,   0,   0,   0, 637,  63,  63, 117, -21122, -1205, 1702, 637, 637, 637, 637, -195, -10, -594, -2429, 11733, 11463, 11341, 11637
6778, 14868353,   0,   0,   2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1417,   0,   0,   0, 637, -139, -139, -73, 17678, 809, 25978, 637, 637, 637, 637, -195, -10, -594, 112, 11767, 11484, 11599, 11504
6779, 14870595,   0,   0,  -5,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1414,   0,   0,   0, 633,  23,  23, 146, -11566,  20, 6591, 633, 633, 633, 633, -195, -10, -594, -2226, 11859, 11491, 11606, 11633
6780, 14872630,   0,   0,   2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1414,   0,   0,   0, 633, -30, -30, -64, -20812, 1040, 4803, 633, 633, 633, 633, -185, -10, -605, -4512, 11577, 11418, 11257, 11735
6781, 14874984,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1414,   0,   0,   0, 633,  -8,  -8,  -3, 22277, 2675, 29896, 633, 633, 633, 633, -185, -10, -605, -698, 11838, 11546, 11692, 11849
6782, 14877286,   0,   0,  -6,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1415,   0,   0,   0, 634, -74, -74, 175, -22180, -1199, 2830, 634, 634, 634, 634, -191, -15, -598, -3731, 11822, 11455, 11522, 11611
6783, 14879328,   0,   0,   3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1415,   0,   0,   0, 634,  80,  80, -91, 22187, 2048, 24248, 634, 634, 634, 634, -191, -15, -598, -1470, 11777, 11370, 11561, 11552
6784, 14881638,   0,   0,  -1,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1417,   0,   0,   0, 637, 121, 121,  31, 18768, 640, 22393, 637, 637, 637, 637, -199,  -6, -588, 4, 11493, 11416, 11632, 11748
6785, 14883737,   0,   0,  -1,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1417,   0,   0,   0, 637,  56,  56,  37, -16213, 1291, 9725, 637, 637, 637, 637, -199,  -6, -588, -1444, 11790, 11302, 11578, 11635
6786, 14885981,   0,   0,   4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1416,   0,   0,   0, 636, 165, 165, -125, 19903, 2006, 29179, 636, 636, 636, 636, -205,   5, -575, 1744, 11746, 11508, 11618, 11429
6787, 14888012,   0,   0,  -4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1416,   0,   0,   0, 636,  49,  49, 135, -1328, -1958, 20229, 636, 636, 636, 636, -205,   5, -575, 2427, 11693, 11405, 11612, 11569
6788, 14890502,   0,   0,   4,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1417,   0,   0,   0, 637,  80,  80, -131, -816, 1760, 6480, 637, 637, 637, 637, -203,   0, -578, -423, 11774, 11484, 11708, 11714
6789, 14892573,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1417,   0,   0,   0, 637, -41, -41, -17, 11926, 746, 26045, 637, 637, 637, 637, -203,   0, -578, 1911, 11841, 11549, 11508, 11567
6790, 14894848,   0,   0,  -1,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1417,   0,   0,   0, 637, 131, 131,  49, -17427, -3839, 11725, 637, 637, 637, 637, -187,   0, -600, 618, 11763, 11309, 11461, 11425
6791, 14896884,   0,   0,   3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1417,   0,   0,   0, 637,  61,  61, -99, 14713, 8892, 21976, 637, 637, 637, 637, -187,   0, -600, 1841, 11621, 11267, 11619, 11627
6792, 14899122,   0,   0,  -2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1417,   0,   0,   0, 637,  95,  95,  65, -10706, -5116, 16363, 637, 637, 637, 637, -200,   0, -591, 1619, 11671, 11497, 11517, 11654
6793, 14901369,   0,   0,   3,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1418,   0,   0,   0, 638, 141, 141, -108, 9444, 7122, 10087, 638, 638, 638, 638, -200,   0, -591, -265, 11727, 11495, 11540, 11802
6794, 14903400,   0,   0,   2,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1418,   0,   0,   0, 638,  20,  20, -73, 21359, 5417, 22971, 638, 638, 638, 638, -205,   4, -584, 1200, 11590, 11476, 11491, 11672
6795, 14905885,   0,   0,  -1,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1418,   0,   0,   0, 638, 153, 153,  33, -17827, -3595, 11120, 638, 638, 638, 638, -205,   4, -584, -126, 11741, 11470, 11326, 11496
6796, 14907958,   0,   0,   1,   0,   0,  -2,   0,   0,   0,   0,   0,   0,   0,   0, 1418,   0,   0,   0, 638,  20,  20, -33, 14503, 9310, 26369, 638, 638, 638, 638, -205,   4, -584, 2329, 11711, 11301, 11614, 11402
